0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -118, 45
0, -120, 39
0, -119, 42
0, -122, 33
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -122, 33
0, -121, 36
0, -119, 42
0, -122, 33
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 30
0, -120, 39
0, -122, 33
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -120, 39
0, -120, 39
0, -118, 45
0, -122, 33
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -119, 42
0, -120, 39
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 30
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 30
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -119, 42
0, -122, 33
0, -120, 39
0, -119, 42
0, -123, 30
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -118, 45
0, -119, 42
0, -120, 39
0, -121, 36
0, -118, 45
0, -122, 33
0, -119, 42
0, -118, 45
0, -119, 42
0, -120, 39
0, -121, 36
0, -122, 33
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -121, 36
0, -123, 30
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -124, 24
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -122, 33
0, -121, 36
0, -121, 36
0, -123, 30
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -118, 45
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -122, 33
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -119, 42
0, -121, 36
0, -118, 45
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -122, 33
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -122, 33
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -123, 27
0, -121, 36
0, -121, 36
0, -119, 42
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -122, 33
0, -119, 42
0, -121, 36
0, -123, 30
0, -120, 39
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -120, 39
0, -122, 33
0, -121, 36
0, -118, 45
0, -119, 42
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -122, 33
0, -120, 39
0, -118, 45
0, -120, 39
0, -119, 42
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -122, 33
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -120, 39
0, -120, 39
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -118, 45
0, -120, 39
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 30
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -121, 36
0, -123, 30
0, -118, 45
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -123, 30
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -118, 45
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -123, 30
0, -120, 39
0, -119, 42
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -119, 42
0, -121, 36
0, -120, 39
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -118, 45
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -118, 45
0, -122, 33
0, -121, 36
0, -118, 45
0, -122, 33
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -118, 45
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -122, 33
0, -121, 36
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -118, 45
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -118, 45
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -118, 45
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -118, 45
0, -119, 42
0, -121, 36
0, -118, 45
0, -119, 42
0, -120, 39
0, -119, 42
0, -118, 45
0, -120, 39
0, -120, 39
0, -120, 39
0, -119, 42
0, -120, 39
0, -122, 33
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -119, 42
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -123, 30
0, -119, 42
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -122, 33
0, -120, 39
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -122, 33
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -118, 45
0, -121, 36
0, -118, 45
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -123, 30
0, -121, 36
0, -119, 42
0, -122, 33
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -119, 42
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -122, 33
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -123, 30
0, -120, 39
0, -120, 39
0, -121, 36
0, -118, 45
0, -121, 36
0, -119, 42
0, -118, 45
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -118, 45
0, -119, 42
0, -121, 36
0, -120, 39
0, -123, 30
0, -119, 42
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -119, 42
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -119, 42
0, -119, 42
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -124, 24
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -123, 27
0, -122, 33
0, -121, 36
0, -118, 45
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -123, 30
0, -121, 36
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -118, 45
0, -120, 39
0, -119, 42
0, -121, 36
0, -122, 33
0, -119, 42
0, -120, 39
0, -120, 39
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -123, 30
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -119, 42
0, -122, 33
0, -121, 36
0, -122, 33
0, -121, 36
0, -118, 45
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -120, 39
0, -123, 30
0, -121, 36
0, -118, 45
0, -119, 42
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 30
0, -118, 45
0, -118, 45
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -119, 42
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -118, 45
0, -122, 33
0, -121, 36
0, -118, 45
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -122, 33
0, -123, 30
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -119, 42
0, -123, 30
0, -120, 39
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -123, 30
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -122, 33
0, -121, 36
0, -119, 42
0, -118, 45
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -123, 30
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -118, 45
0, -121, 36
0, -120, 39
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -122, 33
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -119, 42
0, -122, 33
0, -119, 42
0, -120, 39
0, -119, 42
0, -120, 39
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -118, 45
0, -121, 36
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -119, 42
0, -119, 42
0, -121, 36
0, -122, 33
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -119, 42
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -118, 45
0, -123, 27
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -122, 33
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -123, 30
0, -119, 42
0, -119, 42
0, -121, 36
0, -118, 45
0, -121, 36
0, -123, 27
0, -121, 36
0, -121, 36
0, -120, 39
0, -122, 33
0, -121, 36
0, -118, 45
0, -121, 36
0, -120, 39
0, -122, 33
0, -118, 45
0, -121, 36
0, -118, 45
0, -118, 45
0, -120, 39
0, -121, 36
0, -123, 30
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -122, 33
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -122, 33
0, -121, 36
0, -121, 36
0, -123, 30
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -123, 30
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -122, 33
0, -119, 42
0, -120, 39
0, -119, 42
0, -118, 45
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -122, 33
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -123, 30
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -121, 36
0, -120, 39
0, -123, 30
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -122, 33
0, -121, 36
0, -120, 39
0, -119, 42
0, -118, 45
0, -118, 45
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 30
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -118, 45
0, -120, 39
0, -122, 33
0, -120, 39
0, -120, 39
0, -122, 33
0, -122, 33
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -119, 42
0, -119, 42
0, -120, 39
0, -122, 33
0, -120, 39
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -118, 45
0, -119, 42
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -122, 33
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -118, 45
0, -118, 45
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -120, 39
0, -123, 30
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -123, 30
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -118, 45
0, -121, 36
0, -123, 30
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -118, 45
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -123, 30
0, -118, 45
0, -121, 36
0, -120, 39
0, -119, 42
0, -119, 42
0, -118, 45
0, -120, 39
0, -121, 36
0, -122, 33
0, -121, 36
0, -118, 45
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -122, 33
0, -121, 36
0, -119, 42
0, -120, 39
0, -120, 39
0, -122, 33
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -122, 33
0, -122, 33
0, -119, 42
0, -118, 45
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -118, 45
0, -119, 42
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -121, 36
0, -118, 45
0, -123, 30
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -119, 42
0, -120, 39
0, -119, 42
0, -121, 36
0, -122, 33
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -123, 30
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -119, 42
0, -119, 42
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -123, 27
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -123, 30
0, -121, 36
0, -120, 39
0, -122, 33
0, -119, 42
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -120, 39
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -123, 30
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -123, 30
0, -121, 36
0, -118, 45
0, -120, 39
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -122, 33
0, -121, 36
0, -119, 42
0, -118, 45
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -118, 45
0, -120, 39
0, -122, 33
0, -120, 39
0, -121, 36
0, -119, 42
0, -120, 39
0, -121, 36
0, -121, 36
0, -120, 39
0, -118, 45
0, -121, 36
0, -121, 36
0, -122, 33
0, -123, 30
0, -121, 36
0, -120, 39
0, -122, 33
0, -119, 42
0, -121, 36
0, -121, 36
0, -123, 30
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -119, 42
0, -121, 36
0, -121, 36
0, -119, 42
0, -121, 36
0, -120, 39
0, -120, 39
0, -118, 45
0, -120, 39
0, -121, 36
0, -118, 45
0, -121, 36
0, -118, 45
0, -120, 39
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -122, 33
0, -119, 42
0, -121, 36
0, -120, 39
0, -121, 36
0, -120, 39
0, -120, 39
0, -122, 33
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -118, 45
0, -121, 36
0, -121, 36
0, -122, 33
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -120, 39
0, -120, 39
0, -120, 39
0, -119, 42
0, -121, 36
0, -121, 36
0, -122, 33
0, -120, 39
0, -120, 39
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
0, -121, 36
